id,subj_age,subj_gender,face,masc,condition,scale,race,rating
68,21,biracial,w5_5,16.67,md,m,w,0
68,21,biracial,w5_6,0,md,m,w,0
68,21,biracial,w10_0,100,md,m,w,100
68,21,biracial,w10_1,83.33,md,m,w,100
68,21,biracial,w10_2,66.67,md,m,w,69
68,21,biracial,w10_3,50,md,m,w,0
68,21,biracial,w10_4,33.33,md,m,w,0
68,21,biracial,w10_5,16.67,md,m,w,0
68,21,biracial,w10_6,0,md,m,w,0
68,21,biracial,w9_0,100,md,m,w,100
68,21,biracial,w9_1,83.33,md,m,w,99
68,21,biracial,w9_2,66.67,md,m,w,100
68,21,biracial,w9_3,50,md,m,w,100
68,21,biracial,w9_4,33.33,md,m,w,100
68,21,biracial,w9_5,16.67,md,m,w,1
68,21,biracial,w9_6,0,md,m,w,0
68,21,biracial,b5_0,0,md,m,b,0
68,21,biracial,b5_1,16.67,md,m,b,0
68,21,biracial,b5_2,33.33,md,m,b,0
68,21,biracial,b5_3,50,md,m,b,100
68,21,biracial,b5_4,66.67,md,m,b,100
68,21,biracial,b5_5,83.33,md,m,b,100
68,21,biracial,b5_6,100,md,m,b,100
68,21,biracial,a3_0,0,md,m,a,0
68,21,biracial,a3_1,16.67,md,m,a,0
68,21,biracial,a3_2,33.33,md,m,a,0
68,21,biracial,a3_3,50,md,m,a,99
68,21,biracial,a3_4,66.67,md,m,a,100
68,21,biracial,a3_5,83.33,md,m,a,100
68,21,biracial,a3_6,100,md,m,a,100
68,21,biracial,a4_0,0,md,m,a,1
68,21,biracial,a4_1,16.67,md,m,a,0
68,21,biracial,a4_2,33.33,md,m,a,0
68,21,biracial,a4_3,50,md,m,a,0
68,21,biracial,a4_4,66.67,md,m,a,99
68,21,biracial,a4_5,83.33,md,m,a,100
68,21,biracial,a4_6,100,md,m,a,100
68,21,biracial,b6_0,0,md,m,b,0
68,21,biracial,b6_1,16.67,md,m,b,0
68,21,biracial,b6_2,33.33,md,m,b,0
68,21,biracial,b6_3,50,md,m,b,100
68,21,biracial,b6_4,66.67,md,m,b,100
68,21,biracial,b6_5,83.33,md,m,b,100
68,21,biracial,b6_6,100,md,m,b,99
68,21,biracial,b7_0,0,md,m,b,0
68,21,biracial,b7_1,16.67,md,m,b,100
68,21,biracial,b7_2,33.33,md,m,b,100
68,21,biracial,b7_3,50,md,m,b,100
68,21,biracial,b7_4,66.67,md,m,b,98
68,21,biracial,b7_5,83.33,md,m,b,99
68,21,biracial,b7_6,100,md,m,b,100
68,21,biracial,a5_0,0,md,m,a,0
68,21,biracial,a5_1,16.67,md,m,a,0
68,21,biracial,a5_2,33.33,md,m,a,0
68,21,biracial,a5_3,50,md,m,a,0
68,21,biracial,a5_4,66.67,md,m,a,99
68,21,biracial,a5_5,83.33,md,m,a,100
68,21,biracial,a5_6,100,md,m,a,100
72,31,Male,w1_0,100,md,f,w,0
72,31,Male,w1_1,83.33,md,f,w,0
72,31,Male,w1_2,66.67,md,f,w,0
72,31,Male,w1_3,50,md,f,w,100
72,31,Male,w1_4,33.33,md,f,w,100
72,31,Male,w1_5,16.67,md,f,w,100
72,31,Male,w1_6,0,md,f,w,100
72,31,Male,w3_0,100,md,f,w,0
72,31,Male,w3_1,83.33,md,f,w,0
72,31,Male,w3_2,66.67,md,f,w,0
72,31,Male,w3_3,50,md,f,w,0
72,31,Male,w3_4,33.33,md,f,w,0
72,31,Male,w3_5,16.67,md,f,w,0
72,31,Male,w3_6,0,md,f,w,0
72,31,Male,w4_0,100,md,f,w,0
72,31,Male,w4_1,83.33,md,f,w,0
72,31,Male,w4_2,66.67,md,f,w,0
72,31,Male,w4_3,50,md,f,w,100
72,31,Male,w4_4,33.33,md,f,w,100
72,31,Male,w4_5,16.67,md,f,w,100
72,31,Male,w4_6,0,md,f,w,100
72,31,Male,b2_0,0,md,f,b,100
72,31,Male,b2_1,16.67,md,f,b,100
72,31,Male,b2_2,33.33,md,f,b,100
72,31,Male,b2_3,50,md,f,b,100
72,31,Male,b2_4,66.67,md,f,b,0
72,31,Male,b2_5,83.33,md,f,b,0
72,31,Male,b2_6,100,md,f,b,0
72,31,Male,b4_0,0,md,f,b,100
72,31,Male,b4_1,16.67,md,f,b,100
72,31,Male,b4_2,33.33,md,f,b,100
72,31,Male,b4_3,50,md,f,b,100
72,31,Male,b4_4,66.67,md,f,b,0
72,31,Male,b4_5,83.33,md,f,b,0
72,31,Male,b4_6,100,md,f,b,0
72,31,Male,a1_0,0,md,f,a,100
72,31,Male,a1_1,16.67,md,f,a,100
72,31,Male,a1_2,33.33,md,f,a,100
72,31,Male,a1_3,50,md,f,a,100
72,31,Male,a1_4,66.67,md,f,a,0
72,31,Male,a1_5,83.33,md,f,a,0
72,31,Male,a1_6,100,md,f,a,0
72,31,Male,b9_0,0,md,f,b,100
72,31,Male,b9_1,16.67,md,f,b,100
72,31,Male,b9_2,33.33,md,f,b,100
72,31,Male,b9_3,50,md,f,b,0
72,31,Male,b9_4,66.67,md,f,b,0
72,31,Male,b9_5,83.33,md,f,b,0
72,31,Male,b9_6,100,md,f,b,0
72,31,Male,a8_0,0,md,f,a,100
72,31,Male,a8_1,16.67,md,f,a,100
72,31,Male,a8_2,33.33,md,f,a,100
72,31,Male,a8_3,50,md,f,a,100
72,31,Male,a8_4,66.67,md,f,a,0
72,31,Male,a8_5,83.33,md,f,a,0
72,31,Male,a8_6,100,md,f,a,0
72,31,Male,a10_0,0,md,f,a,100
72,31,Male,a10_1,16.67,md,f,a,100
72,31,Male,a10_2,33.33,md,f,a,100
72,31,Male,a10_3,50,md,f,a,100
72,31,Male,a10_4,66.67,md,f,a,0
72,31,Male,a10_5,83.33,md,f,a,0
72,31,Male,a10_6,100,md,f,a,0
72,31,Male,w1_0,100,md,m,w,100
72,31,Male,w1_1,83.33,md,m,w,100
72,31,Male,w1_2,66.67,md,m,w,100
72,31,Male,w1_3,50,md,m,w,100
72,31,Male,w1_4,33.33,md,m,w,0
72,31,Male,w1_5,16.67,md,m,w,0
72,31,Male,w1_6,0,md,m,w,0
72,31,Male,w3_0,100,md,m,w,100
72,31,Male,w3_1,83.33,md,m,w,100
72,31,Male,w3_2,66.67,md,m,w,100
72,31,Male,w3_3,50,md,m,w,0
72,31,Male,w3_4,33.33,md,m,w,0
72,31,Male,w3_5,16.67,md,m,w,100
72,31,Male,w3_6,0,md,m,w,0
72,31,Male,w4_0,100,md,m,w,100
72,31,Male,w4_1,83.33,md,m,w,100
72,31,Male,w4_2,66.67,md,m,w,100
72,31,Male,w4_3,50,md,m,w,0
72,31,Male,w4_4,33.33,md,m,w,0
72,31,Male,w4_5,16.67,md,m,w,0
72,31,Male,w4_6,0,md,m,w,0
72,31,Male,b2_0,0,md,m,b,0
72,31,Male,b2_1,16.67,md,m,b,0
72,31,Male,b2_2,33.33,md,m,b,0
72,31,Male,b2_3,50,md,m,b,1
72,31,Male,b2_4,66.67,md,m,b,100
72,31,Male,b2_5,83.33,md,m,b,100
72,31,Male,b2_6,100,md,m,b,100
72,31,Male,b4_0,0,md,m,b,0
72,31,Male,b4_1,16.67,md,m,b,0
72,31,Male,b4_2,33.33,md,m,b,0
72,31,Male,b4_3,50,md,m,b,100
72,31,Male,b4_4,66.67,md,m,b,100
72,31,Male,b4_5,83.33,md,m,b,100
72,31,Male,b4_6,100,md,m,b,100
72,31,Male,a1_0,0,md,m,a,0
72,31,Male,a1_1,16.67,md,m,a,0
72,31,Male,a1_2,33.33,md,m,a,0
72,31,Male,a1_3,50,md,m,a,0
72,31,Male,a1_4,66.67,md,m,a,100
72,31,Male,a1_5,83.33,md,m,a,100
72,31,Male,a1_6,100,md,m,a,100
72,31,Male,b9_0,0,md,m,b,0
72,31,Male,b9_1,16.67,md,m,b,0
72,31,Male,b9_2,33.33,md,m,b,0
72,31,Male,b9_3,50,md,m,b,0
72,31,Male,b9_4,66.67,md,m,b,100
72,31,Male,b9_5,83.33,md,m,b,100
72,31,Male,b9_6,100,md,m,b,100
72,31,Male,a8_0,0,md,m,a,0
72,31,Male,a8_1,16.67,md,m,a,0
72,31,Male,a8_2,33.33,md,m,a,0
72,31,Male,a8_3,50,md,m,a,100
72,31,Male,a8_4,66.67,md,m,a,100
72,31,Male,a8_5,83.33,md,m,a,100
72,31,Male,a8_6,100,md,m,a,100
72,31,Male,a10_0,0,md,m,a,0
72,31,Male,a10_1,16.67,md,m,a,0
72,31,Male,a10_2,33.33,md,m,a,0
72,31,Male,a10_3,50,md,m,a,1
72,31,Male,a10_4,66.67,md,m,a,100
72,31,Male,a10_5,83.33,md,m,a,100
72,31,Male,a10_6,100,md,m,a,100
73,26,Male,w5_0,100,md,f,w,0
73,26,Male,w5_1,83.33,md,f,w,28
73,26,Male,w5_2,66.67,md,f,w,30
73,26,Male,w5_3,50,md,f,w,53
73,26,Male,w5_4,33.33,md,f,w,35
73,26,Male,w5_5,16.67,md,f,w,32
73,26,Male,w5_6,0,md,f,w,75
73,26,Male,w10_0,100,md,f,w,20
73,26,Male,w10_1,83.33,md,f,w,0
73,26,Male,w10_2,66.67,md,f,w,0
73,26,Male,w10_3,50,md,f,w,6
73,26,Male,w10_4,33.33,md,f,w,100
73,26,Male,w10_5,16.67,md,f,w,75
73,26,Male,w10_6,0,md,f,w,0
73,26,Male,w9_0,100,md,f,w,25
73,26,Male,w9_1,83.33,md,f,w,10
73,26,Male,w9_2,66.67,md,f,w,20
73,26,Male,w9_3,50,md,f,w,33
73,26,Male,w9_4,33.33,md,f,w,36
73,26,Male,w9_5,16.67,md,f,w,100
73,26,Male,w9_6,0,md,f,w,83
73,26,Male,b5_0,0,md,f,b,66
73,26,Male,b5_1,16.67,md,f,b,100
73,26,Male,b5_2,33.33,md,f,b,42
73,26,Male,b5_3,50,md,f,b,30
73,26,Male,b5_4,66.67,md,f,b,32
73,26,Male,b5_5,83.33,md,f,b,10
73,26,Male,b5_6,100,md,f,b,0
73,26,Male,a3_0,0,md,f,a,100
73,26,Male,a3_1,16.67,md,f,a,100
73,26,Male,a3_2,33.33,md,f,a,99
73,26,Male,a3_3,50,md,f,a,36
73,26,Male,a3_4,66.67,md,f,a,0
73,26,Male,a3_5,83.33,md,f,a,0
73,26,Male,a3_6,100,md,f,a,0
73,26,Male,a4_0,0,md,f,a,100
73,26,Male,a4_1,16.67,md,f,a,72
73,26,Male,a4_2,33.33,md,f,a,73
73,26,Male,a4_3,50,md,f,a,72
73,26,Male,a4_4,66.67,md,f,a,47
73,26,Male,a4_5,83.33,md,f,a,27
73,26,Male,a4_6,100,md,f,a,0
73,26,Male,b6_0,0,md,f,b,100
73,26,Male,b6_1,16.67,md,f,b,100
73,26,Male,b6_2,33.33,md,f,b,53
73,26,Male,b6_3,50,md,f,b,62
73,26,Male,b6_4,66.67,md,f,b,70
73,26,Male,b6_5,83.33,md,f,b,0
73,26,Male,b6_6,100,md,f,b,0
73,26,Male,b7_0,0,md,f,b,81
73,26,Male,b7_1,16.67,md,f,b,81
73,26,Male,b7_2,33.33,md,f,b,100
73,26,Male,b7_3,50,md,f,b,18
73,26,Male,b7_4,66.67,md,f,b,7
73,26,Male,b7_5,83.33,md,f,b,0
73,26,Male,b7_6,100,md,f,b,0
73,26,Male,a5_0,0,md,f,a,37
73,26,Male,a5_1,16.67,md,f,a,100
73,26,Male,a5_2,33.33,md,f,a,82
73,26,Male,a5_3,50,md,f,a,100
73,26,Male,a5_4,66.67,md,f,a,6
73,26,Male,a5_5,83.33,md,f,a,21
73,26,Male,a5_6,100,md,f,a,0
73,26,Male,w5_0,100,md,m,w,100
73,26,Male,w5_1,83.33,md,m,w,100
73,26,Male,w5_2,66.67,md,m,w,0
73,26,Male,w5_3,50,md,m,w,24
73,26,Male,w5_4,33.33,md,m,w,0
73,26,Male,w5_5,16.67,md,m,w,0
73,26,Male,w5_6,0,md,m,w,0
73,26,Male,w10_0,100,md,m,w,100
73,26,Male,w10_1,83.33,md,m,w,0
73,26,Male,w10_2,66.67,md,m,w,100
73,26,Male,w10_3,50,md,m,w,100
73,26,Male,w10_4,33.33,md,m,w,4
73,26,Male,w10_5,16.67,md,m,w,0
73,26,Male,w10_6,0,md,m,w,0
73,26,Male,w9_0,100,md,m,w,100
73,26,Male,w9_1,83.33,md,m,w,100
73,26,Male,w9_2,66.67,md,m,w,100
73,26,Male,w9_3,50,md,m,w,95
73,26,Male,w9_4,33.33,md,m,w,45
73,26,Male,w9_5,16.67,md,m,w,0
73,26,Male,w9_6,0,md,m,w,3
73,26,Male,b5_0,0,md,m,b,0
73,26,Male,b5_1,16.67,md,m,b,2
73,26,Male,b5_2,33.33,md,m,b,56
73,26,Male,b5_3,50,md,m,b,98
73,26,Male,b5_4,66.67,md,m,b,100
73,26,Male,b5_5,83.33,md,m,b,100
73,26,Male,b5_6,100,md,m,b,100
73,26,Male,a3_0,0,md,m,a,0
73,26,Male,a3_1,16.67,md,m,a,0
73,26,Male,a3_2,33.33,md,m,a,96
73,26,Male,a3_3,50,md,m,a,59
73,26,Male,a3_4,66.67,md,m,a,100
73,26,Male,a3_5,83.33,md,m,a,100
73,26,Male,a3_6,100,md,m,a,100
73,26,Male,a4_0,0,md,m,a,0
73,26,Male,a4_1,16.67,md,m,a,0
73,26,Male,a4_2,33.33,md,m,a,10
73,26,Male,a4_3,50,md,m,a,54
73,26,Male,a4_4,66.67,md,m,a,100
73,26,Male,a4_5,83.33,md,m,a,100
73,26,Male,a4_6,100,md,m,a,100
73,26,Male,b6_0,0,md,m,b,0
73,26,Male,b6_1,16.67,md,m,b,100
73,26,Male,b6_2,33.33,md,m,b,100
73,26,Male,b6_3,50,md,m,b,98
73,26,Male,b6_4,66.67,md,m,b,100
73,26,Male,b6_5,83.33,md,m,b,100
73,26,Male,b6_6,100,md,m,b,100
73,26,Male,b7_0,0,md,m,b,1
73,26,Male,b7_1,16.67,md,m,b,100
73,26,Male,b7_2,33.33,md,m,b,88
73,26,Male,b7_3,50,md,m,b,96
73,26,Male,b7_4,66.67,md,m,b,100
73,26,Male,b7_5,83.33,md,m,b,100
73,26,Male,b7_6,100,md,m,b,100
73,26,Male,a5_0,0,md,m,a,0
73,26,Male,a5_1,16.67,md,m,a,95
73,26,Male,a5_2,33.33,md,m,a,1
73,26,Male,a5_3,50,md,m,a,28
73,26,Male,a5_4,66.67,md,m,a,100
73,26,Male,a5_5,83.33,md,m,a,83
73,26,Male,a5_6,100,md,m,a,99
76,32,Male,w1_0,100,sd,1,w,100
76,32,Male,w1_1,83.33,sd,1,w,100
76,32,Male,w1_2,66.67,sd,1,w,97
76,32,Male,w1_3,50,sd,1,w,26
76,32,Male,w1_4,33.33,sd,1,w,0
76,32,Male,w1_5,16.67,sd,1,w,8
76,32,Male,w1_6,0,sd,1,w,10
76,32,Male,w3_0,100,sd,1,w,100
76,32,Male,w3_1,83.33,sd,1,w,97
76,32,Male,w3_2,66.67,sd,1,w,100
76,32,Male,w3_3,50,sd,1,w,100
76,32,Male,w3_4,33.33,sd,1,w,26
76,32,Male,w3_5,16.67,sd,1,w,6
76,32,Male,w3_6,0,sd,1,w,0
76,32,Male,w4_0,100,sd,1,w,100
76,32,Male,w4_1,83.33,sd,1,w,100
76,32,Male,w4_2,66.67,sd,1,w,100
76,32,Male,w4_3,50,sd,1,w,41
76,32,Male,w4_4,33.33,sd,1,w,0
76,32,Male,w4_5,16.67,sd,1,w,0
76,32,Male,w4_6,0,sd,1,w,0
76,32,Male,w5_0,100,sd,1,w,93
76,32,Male,w5_1,83.33,sd,1,w,88
76,32,Male,w5_2,66.67,sd,1,w,100
76,32,Male,w5_3,50,sd,1,w,40
76,32,Male,w5_4,33.33,sd,1,w,44
76,32,Male,w5_5,16.67,sd,1,w,0
76,32,Male,w5_6,0,sd,1,w,0
76,32,Male,w10_0,100,sd,1,w,100
76,32,Male,w10_1,83.33,sd,1,w,100
76,32,Male,w10_2,66.67,sd,1,w,100
76,32,Male,w10_3,50,sd,1,w,91
76,32,Male,w10_4,33.33,sd,1,w,16
76,32,Male,w10_5,16.67,sd,1,w,0
76,32,Male,w10_6,0,sd,1,w,10
76,32,Male,w9_0,100,sd,1,w,100
76,32,Male,w9_1,83.33,sd,1,w,100
76,32,Male,w9_2,66.67,sd,1,w,100
76,32,Male,w9_3,50,sd,1,w,90
76,32,Male,w9_4,33.33,sd,1,w,54
76,32,Male,w9_5,16.67,sd,1,w,29
76,32,Male,w9_6,0,sd,1,w,9
76,32,Male,b2_0,0,sd,1,b,0
76,32,Male,b2_1,16.67,sd,1,b,12
76,32,Male,b2_2,33.33,sd,1,b,43
76,32,Male,b2_3,50,sd,1,b,42
76,32,Male,b2_4,66.67,sd,1,b,87
76,32,Male,b2_5,83.33,sd,1,b,100
76,32,Male,b2_6,100,sd,1,b,100
76,32,Male,b4_0,0,sd,1,b,6
76,32,Male,b4_1,16.67,sd,1,b,8
76,32,Male,b4_2,33.33,sd,1,b,11
76,32,Male,b4_3,50,sd,1,b,59
76,32,Male,b4_4,66.67,sd,1,b,100
76,32,Male,b4_5,83.33,sd,1,b,100
76,32,Male,b4_6,100,sd,1,b,100
76,32,Male,b5_0,0,sd,1,b,34
76,32,Male,b5_1,16.67,sd,1,b,54
76,32,Male,b5_2,33.33,sd,1,b,63
76,32,Male,b5_3,50,sd,1,b,81
76,32,Male,b5_4,66.67,sd,1,b,100
76,32,Male,b5_5,83.33,sd,1,b,100
76,32,Male,b5_6,100,sd,1,b,100
76,32,Male,b6_0,0,sd,1,b,0
76,32,Male,b6_1,16.67,sd,1,b,4
76,32,Male,b6_2,33.33,sd,1,b,62
76,32,Male,b6_3,50,sd,1,b,92
76,32,Male,b6_4,66.67,sd,1,b,100
76,32,Male,b6_5,83.33,sd,1,b,100
76,32,Male,b6_6,100,sd,1,b,100
76,32,Male,b7_0,0,sd,1,b,2
76,32,Male,b7_1,16.67,sd,1,b,17
76,32,Male,b7_2,33.33,sd,1,b,57
76,32,Male,b7_3,50,sd,1,b,81
76,32,Male,b7_4,66.67,sd,1,b,100
76,32,Male,b7_5,83.33,sd,1,b,100
76,32,Male,b7_6,100,sd,1,b,100
76,32,Male,b9_0,0,sd,1,b,18
76,32,Male,b9_1,16.67,sd,1,b,6
76,32,Male,b9_2,33.33,sd,1,b,31
76,32,Male,b9_3,50,sd,1,b,64
76,32,Male,b9_4,66.67,sd,1,b,100
76,32,Male,b9_5,83.33,sd,1,b,100
76,32,Male,b9_6,100,sd,1,b,100
76,32,Male,a1_0,0,sd,1,a,0
76,32,Male,a1_1,16.67,sd,1,a,0
76,32,Male,a1_2,33.33,sd,1,a,6
76,32,Male,a1_3,50,sd,1,a,45
76,32,Male,a1_4,66.67,sd,1,a,90
76,32,Male,a1_5,83.33,sd,1,a,100
76,32,Male,a1_6,100,sd,1,a,99
76,32,Male,a3_0,0,sd,1,a,25
76,32,Male,a3_1,16.67,sd,1,a,0
76,32,Male,a3_2,33.33,sd,1,a,56
76,32,Male,a3_3,50,sd,1,a,69
76,32,Male,a3_4,66.67,sd,1,a,95
76,32,Male,a3_5,83.33,sd,1,a,100
76,32,Male,a3_6,100,sd,1,a,100
76,32,Male,a4_0,0,sd,1,a,0
76,32,Male,a4_1,16.67,sd,1,a,22
76,32,Male,a4_2,33.33,sd,1,a,54
76,32,Male,a4_3,50,sd,1,a,57
76,32,Male,a4_4,66.67,sd,1,a,67
76,32,Male,a4_5,83.33,sd,1,a,92
76,32,Male,a4_6,100,sd,1,a,100
76,32,Male,a5_0,0,sd,1,a,0
76,32,Male,a5_1,16.67,sd,1,a,42
76,32,Male,a5_2,33.33,sd,1,a,13
76,32,Male,a5_3,50,sd,1,a,55
76,32,Male,a5_4,66.67,sd,1,a,59
76,32,Male,a5_5,83.33,sd,1,a,91
76,32,Male,a5_6,100,sd,1,a,100
76,32,Male,a8_0,0,sd,1,a,0
76,32,Male,a8_1,16.67,sd,1,a,45
76,32,Male,a8_2,33.33,sd,1,a,61
76,32,Male,a8_3,50,sd,1,a,74
76,32,Male,a8_4,66.67,sd,1,a,77
76,32,Male,a8_5,83.33,sd,1,a,100
76,32,Male,a8_6,100,sd,1,a,100
76,32,Male,a10_0,0,sd,1,a,40
76,32,Male,a10_1,16.67,sd,1,a,58
76,32,Male,a10_2,33.33,sd,1,a,57
76,32,Male,a10_3,50,sd,1,a,61
76,32,Male,a10_4,66.67,sd,1,a,81
76,32,Male,a10_5,83.33,sd,1,a,100
76,32,Male,a10_6,100,sd,1,a,100
79,28,Male,w1_0,100,sd,1,w,83
79,28,Male,w1_1,83.33,sd,1,w,85
79,28,Male,w1_2,66.67,sd,1,w,81
79,28,Male,w1_3,50,sd,1,w,9
79,28,Male,w1_4,33.33,sd,1,w,14
79,28,Male,w1_5,16.67,sd,1,w,7
79,28,Male,w1_6,0,sd,1,w,2
79,28,Male,w3_0,100,sd,1,w,82
79,28,Male,w3_1,83.33,sd,1,w,13
79,28,Male,w3_2,66.67,sd,1,w,94
79,28,Male,w3_3,50,sd,1,w,10
79,28,Male,w3_4,33.33,sd,1,w,6
79,28,Male,w3_5,16.67,sd,1,w,5
79,28,Male,w3_6,0,sd,1,w,6
79,28,Male,w4_0,100,sd,1,w,96
79,28,Male,w4_1,83.33,sd,1,w,90
79,28,Male,w4_2,66.67,sd,1,w,98
79,28,Male,w4_3,50,sd,1,w,20
79,28,Male,w4_4,33.33,sd,1,w,12
79,28,Male,w4_5,16.67,sd,1,w,8
79,28,Male,w4_6,0,sd,1,w,6
79,28,Male,w5_0,100,sd,1,w,78
79,28,Male,w5_1,83.33,sd,1,w,75
79,28,Male,w5_2,66.67,sd,1,w,89
79,28,Male,w5_3,50,sd,1,w,73
79,28,Male,w5_4,33.33,sd,1,w,11
79,28,Male,w5_5,16.67,sd,1,w,15
79,28,Male,w5_6,0,sd,1,w,10
79,28,Male,w10_0,100,sd,1,w,95
79,28,Male,w10_1,83.33,sd,1,w,84
79,28,Male,w10_2,66.67,sd,1,w,80
79,28,Male,w10_3,50,sd,1,w,94
79,28,Male,w10_4,33.33,sd,1,w,10
79,28,Male,w10_5,16.67,sd,1,w,1
79,28,Male,w10_6,0,sd,1,w,10
79,28,Male,w9_0,100,sd,1,w,79
79,28,Male,w9_1,83.33,sd,1,w,93
79,28,Male,w9_2,66.67,sd,1,w,77
79,28,Male,w9_3,50,sd,1,w,6
79,28,Male,w9_4,33.33,sd,1,w,27
79,28,Male,w9_5,16.67,sd,1,w,15
79,28,Male,w9_6,0,sd,1,w,10
79,28,Male,b2_0,0,sd,1,b,17
79,28,Male,b2_1,16.67,sd,1,b,8
79,28,Male,b2_2,33.33,sd,1,b,17
79,28,Male,b2_3,50,sd,1,b,10
79,28,Male,b2_4,66.67,sd,1,b,73
79,28,Male,b2_5,83.33,sd,1,b,70
79,28,Male,b2_6,100,sd,1,b,81
79,28,Male,b4_0,0,sd,1,b,6
79,28,Male,b4_1,16.67,sd,1,b,9
79,28,Male,b4_2,33.33,sd,1,b,25
79,28,Male,b4_3,50,sd,1,b,85
79,28,Male,b4_4,66.67,sd,1,b,73
79,28,Male,b4_5,83.33,sd,1,b,93
79,28,Male,b4_6,100,sd,1,b,91
79,28,Male,b5_0,0,sd,1,b,20
79,28,Male,b5_1,16.67,sd,1,b,11
79,28,Male,b5_2,33.33,sd,1,b,12
79,28,Male,b5_3,50,sd,1,b,75
79,28,Male,b5_4,66.67,sd,1,b,74
79,28,Male,b5_5,83.33,sd,1,b,69
79,28,Male,b5_6,100,sd,1,b,89
79,28,Male,b6_0,0,sd,1,b,5
79,28,Male,b6_1,16.67,sd,1,b,12
79,28,Male,b6_2,33.33,sd,1,b,8
79,28,Male,b6_3,50,sd,1,b,83
79,28,Male,b6_4,66.67,sd,1,b,88
79,28,Male,b6_5,83.33,sd,1,b,80
79,28,Male,b6_6,100,sd,1,b,89
79,28,Male,b7_0,0,sd,1,b,17
79,28,Male,b7_1,16.67,sd,1,b,6
79,28,Male,b7_2,33.33,sd,1,b,8
79,28,Male,b7_3,50,sd,1,b,84
79,28,Male,b7_4,66.67,sd,1,b,84
79,28,Male,b7_5,83.33,sd,1,b,95
79,28,Male,b7_6,100,sd,1,b,95
79,28,Male,b9_0,0,sd,1,b,24
79,28,Male,b9_1,16.67,sd,1,b,10
79,28,Male,b9_2,33.33,sd,1,b,13
79,28,Male,b9_3,50,sd,1,b,11
79,28,Male,b9_4,66.67,sd,1,b,88
79,28,Male,b9_5,83.33,sd,1,b,85
79,28,Male,b9_6,100,sd,1,b,94
79,28,Male,a1_0,0,sd,1,a,12
79,28,Male,a1_1,16.67,sd,1,a,10
79,28,Male,a1_2,33.33,sd,1,a,15
79,28,Male,a1_3,50,sd,1,a,24
79,28,Male,a1_4,66.67,sd,1,a,72
79,28,Male,a1_5,83.33,sd,1,a,91
79,28,Male,a1_6,100,sd,1,a,86
79,28,Male,a3_0,0,sd,1,a,70
79,28,Male,a3_1,16.67,sd,1,a,26
79,28,Male,a3_2,33.33,sd,1,a,65
79,28,Male,a3_3,50,sd,1,a,72
79,28,Male,a3_4,66.67,sd,1,a,96
79,28,Male,a3_5,83.33,sd,1,a,92
79,28,Male,a3_6,100,sd,1,a,75
79,28,Male,a4_0,0,sd,1,a,5
79,28,Male,a4_1,16.67,sd,1,a,9
79,28,Male,a4_2,33.33,sd,1,a,24
79,28,Male,a4_3,50,sd,1,a,82
79,28,Male,a4_4,66.67,sd,1,a,86
79,28,Male,a4_5,83.33,sd,1,a,97
79,28,Male,a4_6,100,sd,1,a,96
79,28,Male,a5_0,0,sd,1,a,24
79,28,Male,a5_1,16.67,sd,1,a,8
79,28,Male,a5_2,33.33,sd,1,a,12
79,28,Male,a5_3,50,sd,1,a,28
79,28,Male,a5_4,66.67,sd,1,a,84
79,28,Male,a5_5,83.33,sd,1,a,79
79,28,Male,a5_6,100,sd,1,a,32
79,28,Male,a8_0,0,sd,1,a,9
79,28,Male,a8_1,16.67,sd,1,a,17
79,28,Male,a8_2,33.33,sd,1,a,12
79,28,Male,a8_3,50,sd,1,a,10
79,28,Male,a8_4,66.67,sd,1,a,20
79,28,Male,a8_5,83.33,sd,1,a,87
79,28,Male,a8_6,100,sd,1,a,95
79,28,Male,a10_0,0,sd,1,a,12
79,28,Male,a10_1,16.67,sd,1,a,17
79,28,Male,a10_2,33.33,sd,1,a,15
79,28,Male,a10_3,50,sd,1,a,30
79,28,Male,a10_4,66.67,sd,1,a,93
79,28,Male,a10_5,83.33,sd,1,a,80
79,28,Male,a10_6,100,sd,1,a,84
81,50,Male,w1_0,100,md,f,w,0
81,50,Male,w1_1,83.33,md,f,w,0
81,50,Male,w1_2,66.67,md,f,w,0
81,50,Male,w1_3,50,md,f,w,63
81,50,Male,w1_4,33.33,md,f,w,85
81,50,Male,w1_5,16.67,md,f,w,100
81,50,Male,w1_6,0,md,f,w,100
81,50,Male,w3_0,100,md,f,w,0
81,50,Male,w3_1,83.33,md,f,w,0
81,50,Male,w3_2,66.67,md,f,w,0
81,50,Male,w3_3,50,md,f,w,40
81,50,Male,w3_4,33.33,md,f,w,74
81,50,Male,w3_5,16.67,md,f,w,98
81,50,Male,w3_6,0,md,f,w,92
81,50,Male,w4_0,100,md,f,w,0
81,50,Male,w4_1,83.33,md,f,w,0
81,50,Male,w4_2,66.67,md,f,w,0
81,50,Male,w4_3,50,md,f,w,61
81,50,Male,w4_4,33.33,md,f,w,100
81,50,Male,w4_5,16.67,md,f,w,100
81,50,Male,w4_6,0,md,f,w,100
81,50,Male,b2_0,0,md,f,b,92
81,50,Male,b2_1,16.67,md,f,b,94
81,50,Male,b2_2,33.33,md,f,b,92
81,50,Male,b2_3,50,md,f,b,96
81,50,Male,b2_4,66.67,md,f,b,14
81,50,Male,b2_5,83.33,md,f,b,2
81,50,Male,b2_6,100,md,f,b,1
